system:index,Bins,Date,Index_Type,Week_Label,.geo
109,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-02-02,NDSI,Week 110: Feb 02 – Feb 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-02-09,NDSI,Week 111: Feb 09 – Feb 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[{Mean_NDSI=0.7580581805745109, Elevation Range=634.0-684.0}, {Mean_NDSI=0.7095485793219672, Elevation Range=684.0-734.0}, {Mean_NDSI=0.6978093166100351, Elevation Range=734.0-784.0}, {Mean_NDSI=0.6583143789427621, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7030453478035174, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7015169858932495, Elevation Range=884.0-934.0}, {Mean_NDSI=0.7015169858932495, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-02-16,NDSI,Week 112: Feb 16 – Feb 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[{Mean_NDSI=0.7556279727742692, Elevation Range=634.0-684.0}, {Mean_NDSI=0.7351532342298975, Elevation Range=684.0-734.0}, {Mean_NDSI=0.6844755502847525, Elevation Range=734.0-784.0}, {Mean_NDSI=0.6671131927626474, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7315611870288848, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7361045199282029, Elevation Range=884.0-934.0}, {Mean_NDSI=0.7371453642845154, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-02-23,NDSI,Week 113: Feb 23 – Mar 01,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[{Mean_NDSI=0.5320000241200129, Elevation Range=634.0-684.0}, {Mean_NDSI=0.5263028740882874, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7098842046477578, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7388099177627806, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7656658731008831, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7677449584007263, Elevation Range=884.0-934.0}, {Mean_NDSI=0.7677449584007263, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-03-02,NDSI,Week 114: Mar 02 – Mar 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[{Mean_NDSI=0.5782608389854431, Elevation Range=634.0-684.0}, {Mean_NDSI=0.5782608389854431, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7125781178474426, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7380642511282757, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7686987550635087, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7710703611373901, Elevation Range=884.0-934.0}, {Mean_NDSI=0.7710703611373901, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-03-09,NDSI,Week 115: Mar 09 – Mar 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8057869625563668, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7769803481717263, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7200913918552114, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7246580421924591, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-03-16,NDSI,Week 116: Mar 16 – Mar 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.805132009015225, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7895645119927146, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7403253078460693, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7872321482362419, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-03-23,NDSI,Week 117: Mar 23 – Mar 29,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[{Mean_NDSI=0.8009972973303361, Elevation Range=634.0-684.0}, {Mean_NDSI=0.811890320104245, Elevation Range=684.0-734.0}, {Mean_NDSI=0.811334299010995, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8026815806344202, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7924266274158771, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7775113908604125, Elevation Range=884.0-934.0}, {Mean_NDSI=0.7644803571073633, Elevation Range=934.0-984.0}, {Mean_NDSI=0.7594839930534363, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.7594839930534363, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.7594839930534363, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-03-30,NDSI,Week 118: Mar 30 – Apr 05,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[{Mean_NDSI=0.7989584391767328, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8211830534102844, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8143746623626122, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8059922772705754, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7958179856554428, Elevation Range=834.0-884.0}, {Mean_NDSI=0.780988648292702, Elevation Range=884.0-934.0}, {Mean_NDSI=0.7671066616710863, Elevation Range=934.0-984.0}, {Mean_NDSI=0.7614318132400513, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.7614318132400513, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.7614318132400513, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-04-06,NDSI,Week 119: Apr 06 – Apr 12,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[{Mean_NDSI=0.7607431123654048, Elevation Range=634.0-684.0}, {Mean_NDSI=0.7932902244030017, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7904867318648736, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7954664932356941, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7868456244468689, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-04-13,NDSI,Week 120: Apr 13 – Apr 19,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[{Mean_NDSI=0.9116109889255811, Elevation Range=634.0-684.0}, {Mean_NDSI=0.870644269547786, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8762760744962523, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8785323705647887, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8854479802758836, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8930589557164099, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8858088651623924, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8875801656927381, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8829189519413182, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.872614586353302, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8670742813544937, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8741186857223511, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8746342658996582, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8571621179580688, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8571621179580688, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8571621179580688, Elevation Range=1384.0-1434.0}]",2022-04-20,NDSI,Week 121: Apr 20 – Apr 26,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[{Mean_NDSI=0.9109568485658462, Elevation Range=634.0-684.0}, {Mean_NDSI=0.9240648784313995, Elevation Range=684.0-734.0}, {Mean_NDSI=0.9026180898317776, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8894602312034819, Elevation Range=784.0-834.0}, {Mean_NDSI=0.888367482762431, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8953429745856896, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8885867388293933, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8910518424851553, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8869618343525245, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8774931437439388, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8720565151564682, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8796685934066772, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8776295185089111, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8609769344329834, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8609769344329834, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8609769344329834, Elevation Range=1384.0-1434.0}]",2022-04-27,NDSI,Week 122: Apr 27 – May 03,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[{Mean_NDSI=0.8597683712635955, Elevation Range=634.0-684.0}, {Mean_NDSI=0.9036352936029434, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8771310676583799, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8725293115130626, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8812328459334975, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8906376132015454, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9058528083763765, Elevation Range=934.0-984.0}, {Mean_NDSI=0.88492351770401, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8745448318394747, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8620904088020325, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8620904088020325, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-05-04,NDSI,Week 123: May 04 – May 10,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[{Mean_NDSI=0.8129409526039091, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8126220322107967, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8280141429225011, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8367760396003723, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8152387359489998, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8149905254443487, Elevation Range=884.0-934.0}, {Mean_NDSI=0.834248948097229, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9013741612434387, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2022-05-11,NDSI,Week 124: May 11 – May 17,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[{Mean_NDSI=0.7895460471715012, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8174770382642746, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8210193057374288, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8283224628966989, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8326850009461244, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8155635402588073, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8244366997054645, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8529439038700528, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8439682126045227, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8620787359053089, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9000640186396512, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8999773219779685, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9247157573699951, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9159563779830933, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9097979953212123, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9106221318244934, Elevation Range=1384.0-1434.0}]",2022-05-18,NDSI,Week 125: May 18 – May 24,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[{Mean_NDSI=0.8376563551909325, Elevation Range=634.0-684.0}, {Mean_NDSI=0.9017996243238449, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8991948899469877, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8982247915327178, Elevation Range=784.0-834.0}, {Mean_NDSI=0.9185874932356226, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9239856586331984, Elevation Range=884.0-934.0}, {Mean_NDSI=0.927221105187414, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9324934505754047, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9323666339978239, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9194948330964192, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8843508444386399, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8865532721242597, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8843959577808296, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8887990282778918, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8913005257823637, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8913095325231553, Elevation Range=1384.0-1434.0}]",2022-05-25,NDSI,Week 126: May 25 – May 31,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[{Mean_NDSI=0.8408858606668368, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8962932796268672, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8945795769350869, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8930002588492173, Elevation Range=784.0-834.0}, {Mean_NDSI=0.917315109452205, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9229870924736534, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9264878738891635, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9324043812023268, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9322367971552942, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9197970525463028, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8874684891265457, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8895946246438012, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8871316565816098, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8916138699935185, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8910199717751571, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.889064471423626, Elevation Range=1384.0-1434.0}]",2022-06-01,NDSI,Week 127: Jun 01 – Jun 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[{Mean_NDSI=0.8233276117746144, Elevation Range=634.0-684.0}, {Mean_NDSI=0.885169441778961, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8954296539632641, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8971929352111577, Elevation Range=784.0-834.0}, {Mean_NDSI=0.9118635100351662, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9145519578100143, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9120122090725714, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9103702889975681, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9126341413643401, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9170592315094446, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9040191791911814, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9172705243934285, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9277421705424785, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9244341203144618, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9303992374947196, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9222290416558584, Elevation Range=1384.0-1434.0}]",2022-06-08,NDSI,Week 128: Jun 08 – Jun 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[{Mean_NDSI=0.7858339392975585, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8879827218055725, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8977250072824297, Elevation Range=734.0-784.0}, {Mean_NDSI=0.9073002810810449, Elevation Range=784.0-834.0}, {Mean_NDSI=0.9102242504390613, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9163421675364176, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9180566570101267, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9190810131229901, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9241165271750441, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9244957840756366, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9199268881649895, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9271821721033616, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9329704031348228, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9311902914728437, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9333038683000364, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.928350164492925, Elevation Range=1384.0-1434.0}]",2022-06-15,NDSI,Week 129: Jun 15 – Jun 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[{Mean_NDSI=0.7405080017569947, Elevation Range=634.0-684.0}, {Mean_NDSI=0.891561720558822, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8969895568387262, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8974130617247688, Elevation Range=784.0-834.0}, {Mean_NDSI=0.9020517243328318, Elevation Range=834.0-884.0}, {Mean_NDSI=0.913329159624138, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9069954419790127, Elevation Range=934.0-984.0}, {Mean_NDSI=0.896412376065727, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9011970193498464, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9218586934015475, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9230141677817361, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9149054092365306, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9139256016546938, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.923786955788022, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9291560805656693, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9217152456442516, Elevation Range=1384.0-1434.0}]",2022-06-22,NDSI,Week 130: Jun 22 – Jun 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.880780853787247, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8457394987978833, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8396138539206248, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8499406531975275, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8786966081493157, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8768487163719468, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8710229237810102, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8625508739337011, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8752073471960814, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9076697497196446, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9065310147500807, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9030845028713411, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8998812267909179, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9033050321434674, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9070655524730682, Elevation Range=1384.0-1434.0}]",2022-06-29,NDSI,Week 131: Jun 29 – Jul 05,"{""type"":""MultiPoint"",""coordinates"":[]}"
