system:index,Bins,Date,Index_Type,Week_Label,.geo
107,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-01-19,NDSI,Week 108: Jan 19 – Jan 25,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-01-26,NDSI,Week 109: Jan 26 – Feb 01,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-02-02,NDSI,Week 110: Feb 02 – Feb 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-02-09,NDSI,Week 111: Feb 09 – Feb 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[{Mean_NDSI=0.8254812359809875, Elevation Range=645.0-695.0}, {Mean_NDSI=0.706716775894165, Elevation Range=695.0-745.0}, {Mean_NDSI=0.667321115732193, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=0.730983316898346, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-02-16,NDSI,Week 112: Feb 16 – Feb 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[{Mean_NDSI=0.7645706554590646, Elevation Range=645.0-695.0}, {Mean_NDSI=0.7543292728162581, Elevation Range=695.0-745.0}, {Mean_NDSI=0.6508281826972961, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=0.7313186526298523, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-02-23,NDSI,Week 113: Feb 23 – Mar 01,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[{Mean_NDSI=0.5297018016799021, Elevation Range=645.0-695.0}, {Mean_NDSI=0.5263028740882874, Elevation Range=695.0-745.0}, {Mean_NDSI=0.7282423377037048, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-03-02,NDSI,Week 114: Mar 02 – Mar 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[{Mean_NDSI=0.5807949011608705, Elevation Range=645.0-695.0}, {Mean_NDSI=0.5782608389854431, Elevation Range=695.0-745.0}, {Mean_NDSI=0.7260098457336426, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-03-09,NDSI,Week 115: Mar 09 – Mar 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-03-16,NDSI,Week 116: Mar 16 – Mar 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-03-23,NDSI,Week 117: Mar 23 – Mar 29,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[{Mean_NDSI=0.7792476354276433, Elevation Range=645.0-695.0}, {Mean_NDSI=0.7706109669110547, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8092204332351685, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8098495006561279, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8098495006561279, Elevation Range=845.0-895.0}, {Mean_NDSI=0.80194091796875, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-03-30,NDSI,Week 118: Mar 30 – Apr 05,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[{Mean_NDSI=0.7774377167224884, Elevation Range=645.0-695.0}, {Mean_NDSI=0.7674930131953696, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8135381896387447, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8144229054450989, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8144229054450989, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8057584166526794, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-04-06,NDSI,Week 119: Apr 06 – Apr 12,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[{Mean_NDSI=0.7603158031479788, Elevation Range=645.0-695.0}, {Mean_NDSI=0.7592093563294625, Elevation Range=695.0-745.0}, {Mean_NDSI=0.7969306111335754, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-04-13,NDSI,Week 120: Apr 13 – Apr 19,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[{Mean_NDSI=0.9025409353130004, Elevation Range=645.0-695.0}, {Mean_NDSI=0.9146063435734726, Elevation Range=695.0-745.0}, {Mean_NDSI=0.9304732847632023, Elevation Range=745.0-795.0}, {Mean_NDSI=0.9010090702458432, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8582678873940269, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8571733699904548, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8856009682157048, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8721073592497297, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8723236750333737, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8698320593496766, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.869532970213654, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.86686408641387, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8626413698923789, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8579843787585988, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8571621179580688, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8571621179580688, Elevation Range=1395.0-1445.0}]",2022-04-20,NDSI,Week 121: Apr 20 – Apr 26,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[{Mean_NDSI=0.9018786786233678, Elevation Range=645.0-695.0}, {Mean_NDSI=0.9272238011435261, Elevation Range=695.0-745.0}, {Mean_NDSI=0.9349832723015233, Elevation Range=745.0-795.0}, {Mean_NDSI=0.9034568102736222, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8630285605345622, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8622060550583733, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8884787367701943, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8762000545489886, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8764334729848764, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8745548270567499, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8739157038750035, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8708171467391812, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8672336117695953, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8618230623357436, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8609769344329834, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8609769344329834, Elevation Range=1395.0-1445.0}]",2022-04-27,NDSI,Week 122: Apr 27 – May 03,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[{Mean_NDSI=0.9027102107510847, Elevation Range=645.0-695.0}, {Mean_NDSI=0.9005883000515126, Elevation Range=695.0-745.0}, {Mean_NDSI=0.9557400186856587, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8731347166973612, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8563510969929073, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8578446603115694, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8879223210069368, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8693880502666745, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.864820796251297, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8620904088020325, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8620904088020325, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-05-04,NDSI,Week 123: May 04 – May 10,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[{Mean_NDSI=0.7970931529998779, Elevation Range=645.0-695.0}, {Mean_NDSI=0.8165834142881281, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8634785413742065, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8231908082962036, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8182734102010727, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8462566841732372, Elevation Range=895.0-945.0}, {Mean_NDSI=0.9013741612434387, Elevation Range=945.0-995.0}, {Mean_NDSI=0.9013741612434387, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.9013741612434387, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.858661413192749, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2022-05-11,NDSI,Week 124: May 11 – May 17,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[{Mean_NDSI=0.7647253362571492, Elevation Range=645.0-695.0}, {Mean_NDSI=0.7993202471911017, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8728437290109438, Elevation Range=745.0-795.0}, {Mean_NDSI=0.863806006155516, Elevation Range=795.0-845.0}, {Mean_NDSI=0.809938371181488, Elevation Range=845.0-895.0}, {Mean_NDSI=0.806903460892764, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8538363489665484, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8860922399357226, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8959371691514671, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.9040345125912789, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.910088366878276, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.9136625999628112, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.9128955058225496, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.9135125867018463, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.9148377655074, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.9159563779830933, Elevation Range=1395.0-1445.0}]",2022-05-18,NDSI,Week 125: May 18 – May 24,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[{Mean_NDSI=0.9029629283091601, Elevation Range=645.0-695.0}, {Mean_NDSI=0.8980227833363548, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8990076441189339, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8290687742141577, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8444153122658277, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8623208659739534, Elevation Range=895.0-945.0}, {Mean_NDSI=0.9071765460034527, Elevation Range=945.0-995.0}, {Mean_NDSI=0.906098816873265, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.9056271723536558, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.9096129959023843, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.9053330634753716, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.9055829319319499, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.9112390298251958, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8843423243749102, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8775797872476174, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8749159350991249, Elevation Range=1395.0-1445.0}]",2022-05-25,NDSI,Week 126: May 25 – May 31,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[{Mean_NDSI=0.8970533854821149, Elevation Range=645.0-695.0}, {Mean_NDSI=0.9076257427533467, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8980042284185236, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8638686090707779, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8634213513341443, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8627293583349134, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8911843407154083, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8971976879889589, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.9068139559786085, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.9095247039018967, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.9031112537468751, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.9039236869934802, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.9102767802948175, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8823265736318352, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8770586548836579, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8744256123900414, Elevation Range=1395.0-1445.0}]",2022-06-01,NDSI,Week 127: Jun 01 – Jun 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[{Mean_NDSI=0.838948485605857, Elevation Range=645.0-695.0}, {Mean_NDSI=0.8616991694583449, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8995915075828289, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8165399613124984, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8402269137005846, Elevation Range=845.0-895.0}, {Mean_NDSI=0.885298347687936, Elevation Range=895.0-945.0}, {Mean_NDSI=0.9011132839090199, Elevation Range=945.0-995.0}, {Mean_NDSI=0.9010102680927731, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8999897904104466, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8945661337457151, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8929420808279837, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.9044268738139759, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.9077195731673654, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.9136548139524798, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.9151123022073068, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.9079700708389282, Elevation Range=1395.0-1445.0}]",2022-06-08,NDSI,Week 128: Jun 08 – Jun 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[{Mean_NDSI=0.8390026495737188, Elevation Range=645.0-695.0}, {Mean_NDSI=0.8343584965776514, Elevation Range=695.0-745.0}, {Mean_NDSI=0.9099985340545917, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8097160187634554, Elevation Range=795.0-845.0}, {Mean_NDSI=0.833477538191911, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8780221582436171, Elevation Range=895.0-945.0}, {Mean_NDSI=0.898238378844849, Elevation Range=945.0-995.0}, {Mean_NDSI=0.9050312766527489, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.9162952003344683, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.9079562506533616, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.906804028318988, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.911504314692747, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.9096009782918795, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.9224726022980737, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.9263429581718957, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.9229454398155212, Elevation Range=1395.0-1445.0}]",2022-06-15,NDSI,Week 129: Jun 15 – Jun 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[{Mean_NDSI=0.8323198504307691, Elevation Range=645.0-695.0}, {Mean_NDSI=0.83014693018049, Elevation Range=695.0-745.0}, {Mean_NDSI=0.9100922871444185, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8120455102487044, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8358621090016467, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8746378394894134, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8970621666818295, Elevation Range=945.0-995.0}, {Mean_NDSI=0.9062588535933103, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.9179383033200315, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.9102152071777403, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.9088655407835797, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.9104640619437582, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.9074952710331894, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.9134593053260064, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.9148628731568654, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.9075471758842468, Elevation Range=1395.0-1445.0}]",2022-06-22,NDSI,Week 130: Jun 22 – Jun 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
