system:index,Bins,Date,Index_Type,Week_Label,.geo
106,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-01-12,NDSI,Week 107: Jan 12 – Jan 18,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-01-19,NDSI,Week 108: Jan 19 – Jan 25,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-01-26,NDSI,Week 109: Jan 26 – Feb 01,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-02-02,NDSI,Week 110: Feb 02 – Feb 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-02-09,NDSI,Week 111: Feb 09 – Feb 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[{Mean_NDSI=0.762845708313266, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7091440359751383, Elevation Range=683.0-733.0}, {Mean_NDSI=0.700858249190104, Elevation Range=733.0-783.0}, {Mean_NDSI=0.6623253919937054, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7080892132957597, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7030598402023316, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7015169858932495, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-02-16,NDSI,Week 112: Feb 16 – Feb 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[{Mean_NDSI=0.7584700173449204, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7487205732287022, Elevation Range=683.0-733.0}, {Mean_NDSI=0.6865581405821757, Elevation Range=733.0-783.0}, {Mean_NDSI=0.6676225236483982, Elevation Range=783.0-833.0}, {Mean_NDSI=0.732835110227267, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7357746288667317, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7371453642845154, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-02-23,NDSI,Week 113: Feb 23 – Mar 01,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[{Mean_NDSI=0.5482264235681502, Elevation Range=633.0-683.0}, {Mean_NDSI=0.5263028740882874, Elevation Range=683.0-733.0}, {Mean_NDSI=0.6609291831652323, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7350826183438817, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7657476348823375, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7677449584007263, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7677449584007263, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-03-02,NDSI,Week 114: Mar 02 – Mar 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[{Mean_NDSI=0.5912555025620119, Elevation Range=633.0-683.0}, {Mean_NDSI=0.5782608389854431, Elevation Range=683.0-733.0}, {Mean_NDSI=0.676760176817576, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7338125323836422, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7687920204709086, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7710703611373901, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7710703611373901, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-03-09,NDSI,Week 115: Mar 09 – Mar 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7988096801739819, Elevation Range=683.0-733.0}, {Mean_NDSI=0.7847790813871792, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7211274815930261, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7330702517343604, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-03-16,NDSI,Week 116: Mar 16 – Mar 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=0.798423632135931, Elevation Range=683.0-733.0}, {Mean_NDSI=0.7932898093547139, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7575288774216011, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7889183862134814, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8163452744483948, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-03-23,NDSI,Week 117: Mar 23 – Mar 29,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[{Mean_NDSI=0.7874895907905134, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8045807822338951, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8120752394518113, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8045504527637758, Elevation Range=783.0-833.0}, {Mean_NDSI=0.795957709337078, Elevation Range=833.0-883.0}, {Mean_NDSI=0.779065606817378, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7650471503535906, Elevation Range=933.0-983.0}, {Mean_NDSI=0.7594839930534363, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.7594839930534363, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.7594839930534363, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-03-30,NDSI,Week 118: Mar 30 – Apr 05,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[{Mean_NDSI=0.7855378655880786, Elevation Range=633.0-683.0}, {Mean_NDSI=0.807668605087664, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8127147809503042, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8079434834330915, Elevation Range=783.0-833.0}, {Mean_NDSI=0.799237042574897, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7825307217609486, Elevation Range=883.0-933.0}, {Mean_NDSI=0.767705878118674, Elevation Range=933.0-983.0}, {Mean_NDSI=0.7614318132400513, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.7614318132400513, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.7614318132400513, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-04-06,NDSI,Week 119: Apr 06 – Apr 12,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[{Mean_NDSI=0.7642632236917004, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7796504879901281, Elevation Range=683.0-733.0}, {Mean_NDSI=0.7845879796320799, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7924267175128159, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7873502807183699, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-04-13,NDSI,Week 120: Apr 13 – Apr 19,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[{Mean_NDSI=0.9084942714953833, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8818852019232208, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8814196319119795, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8786878371297481, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8753324895009508, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8848029743961701, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8827243658460779, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8797055743479868, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8721225057235232, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8714524487803753, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8705372743477876, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8710790588412174, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8696748965788239, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8625429625329675, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8571621179580688, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8571621179580688, Elevation Range=1383.0-1433.0}]",2022-04-20,NDSI,Week 121: Apr 20 – Apr 26,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[{Mean_NDSI=0.907695705275276, Elevation Range=633.0-683.0}, {Mean_NDSI=0.9227817682272217, Elevation Range=683.0-733.0}, {Mean_NDSI=0.906371265170334, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8875657226477085, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8788135048563147, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8877706032177248, Elevation Range=883.0-933.0}, {Mean_NDSI=0.886070364837273, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8840486965175479, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.877241776197283, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8763299627411635, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8751313563605602, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8753967202977089, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8737513682180307, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.866325745533082, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8609769344329834, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8609769344329834, Elevation Range=1383.0-1433.0}]",2022-04-27,NDSI,Week 122: Apr 27 – May 03,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[{Mean_NDSI=0.8669889381110153, Elevation Range=633.0-683.0}, {Mean_NDSI=0.9034375869530192, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8828727539159503, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8754641999386695, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8702199559651632, Elevation Range=833.0-883.0}, {Mean_NDSI=0.870462873166659, Elevation Range=883.0-933.0}, {Mean_NDSI=0.878003430755242, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8745671982634557, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8696923678119978, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8626035123728635, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8620904088020325, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8620904088020325, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-05-04,NDSI,Week 123: May 04 – May 10,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[{Mean_NDSI=0.8159538922982859, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8128057982141755, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8235183513020121, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8324732401154258, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8169857111908275, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8149927219618922, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8732729967435201, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8986157797704077, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9013741612434387, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.858661413192749, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.858661413192749, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2022-05-11,NDSI,Week 124: May 11 – May 17,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[{Mean_NDSI=0.7855501238352035, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8103044386865649, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8281159726529771, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8362660057725707, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8331745004054426, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8159349607303739, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8336244079055547, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8488775875976078, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8639020251991391, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8859051128739488, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.9076846963225436, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9137451453577905, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.9157593299380757, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.9132322150643563, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.9118567544293691, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.9126426098776645, Elevation Range=1383.0-1433.0}]",2022-05-18,NDSI,Week 125: May 18 – May 24,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[{Mean_NDSI=0.8524240450995781, Elevation Range=633.0-683.0}, {Mean_NDSI=0.898796583460643, Elevation Range=683.0-733.0}, {Mean_NDSI=0.9004940800125938, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8983613607761806, Elevation Range=783.0-833.0}, {Mean_NDSI=0.892729498127295, Elevation Range=833.0-883.0}, {Mean_NDSI=0.9060569464980296, Elevation Range=883.0-933.0}, {Mean_NDSI=0.9105196097583482, Elevation Range=933.0-983.0}, {Mean_NDSI=0.9205852678362731, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9179526250004332, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.9126909203274988, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.9024763176654281, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9051409097175317, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.906611530482769, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8955035277625971, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8866580516826815, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8851553695176237, Elevation Range=1383.0-1433.0}]",2022-05-25,NDSI,Week 126: May 25 – May 31,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[{Mean_NDSI=0.854340377338368, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8952177770997004, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8971298442717811, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8945507078170319, Elevation Range=783.0-833.0}, {Mean_NDSI=0.9005006840491195, Elevation Range=833.0-883.0}, {Mean_NDSI=0.9056018449788924, Elevation Range=883.0-933.0}, {Mean_NDSI=0.9081527645050733, Elevation Range=933.0-983.0}, {Mean_NDSI=0.9177175153856497, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9189121378792657, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.9137678795222994, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.9030420541964334, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9061671503795469, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.9074102559397298, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8954837754107359, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8861241616126968, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8838442211510033, Elevation Range=1383.0-1433.0}]",2022-06-01,NDSI,Week 127: Jun 01 – Jun 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[{Mean_NDSI=0.8200078381182058, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8772633057150031, Elevation Range=683.0-733.0}, {Mean_NDSI=0.89530853051019, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8979367161465965, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8985091599666256, Elevation Range=833.0-883.0}, {Mean_NDSI=0.9105669353801998, Elevation Range=883.0-933.0}, {Mean_NDSI=0.9096777980517241, Elevation Range=933.0-983.0}, {Mean_NDSI=0.9136262162746049, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.911676359025738, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.9129260057403196, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.9124336558263659, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9189524711394796, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.9220260782457477, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.9227300283441133, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.9248458785596101, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.9168281027528106, Elevation Range=1383.0-1433.0}]",2022-06-08,NDSI,Week 128: Jun 08 – Jun 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[{Mean_NDSI=0.788881822190695, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8730549343801736, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8927405768067297, Elevation Range=733.0-783.0}, {Mean_NDSI=0.9073210595705256, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8990051043206877, Elevation Range=833.0-883.0}, {Mean_NDSI=0.9068921427343637, Elevation Range=883.0-933.0}, {Mean_NDSI=0.9096165172736128, Elevation Range=933.0-983.0}, {Mean_NDSI=0.9135584072034694, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9177437568897281, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.9197570615774625, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.9211156445548422, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9220008051858773, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.9221388824621037, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.9270540314713164, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.9306932584099148, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.9263029909524761, Elevation Range=1383.0-1433.0}]",2022-06-15,NDSI,Week 129: Jun 15 – Jun 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
